pool_rank,benchmark,task_id,task_column,candidate_reason,mix_selection_score,final_priority_score,difficulty_tier,difficulty_signal,representative_signal,unique_unpredictable_signal,discrimination_signal,observed_count,imputed_mean,observed_mean,observed_std,strength_correlation,useful_representativeness_score,task_unpredictability_score,representative_rank_within_benchmark,unique_rank_within_benchmark,composite_rank_within_benchmark,base_representative_task,difficult_task,frontier_task_with_signal,unique_unpredictable_task,high_composite_task
399,bfcl,bfcl-live-irrelevance-511-151-0,bfcl/bfcl-live-irrelevance-511-151-0,difficult,0.6078525745192307,0.6478525745192307,hard,0.770833375,0.5096153846153846,0.44711538461538464,0.8333333333333334,16,0.229166625,0.229166625,0.347985280160468,0.4541803677180097,0.07324388143382723,0.10053091615111065,52.0,58.0,26.0,False,True,False,False,False
400,bfcl,bfcl-live-irrelevance-781-290-0,bfcl/bfcl-live-irrelevance-781-290-0,difficult,0.5935799718574108,0.6335799718574109,hard,0.875,0.4519230769230769,0.44711538461538464,0.6991869918699187,16,0.125,0.125,0.2856522993275653,0.3749778033724113,0.06520224022521608,0.10053091615111065,58.0,59.0,27.0,False,True,False,False,False
401,bfcl,bfcl-live-irrelevance-564-172-5,bfcl/bfcl-live-irrelevance-564-172-5,difficult,0.5907363977485928,0.6307363977485928,hard,0.9375,0.5,0.42788461538461536,0.4959349593495935,16,0.0625,0.0625,0.1755448265005978,-0.4297729213951508,0.0728554162805562,0.09773346690097684,53.0,60.0,28.0,False,True,False,False,False
402,bfcl,bfcl-simple-java-70,bfcl/bfcl-simple-java-70,difficult;frontier_with_variance,0.49935311652790815,0.5793531165279082,frontier,0.9791666875,0.125,0.7115384615384616,0.21951219512195122,16,0.0208333125,0.0208333125,0.0806870723588348,0.220550961257328,0.016886976223246603,0.2090943112987419,92.0,31.0,42.0,False,True,True,False,False
403,bfcl,bfcl-live-multiple-83-38-0,bfcl/bfcl-live-multiple-83-38-0,unique_unpredictable,0.5324304044324578,0.5724304044324579,medium,0.33333325,0.27884615384615385,0.9230769230769231,0.8048780487804879,16,0.66666675,0.66666675,0.3333333750000703,0.3847853337346798,0.03803879981466204,0.3291797241438694,76.0,9.0,37.0,False,False,False,True,False
404,bfcl,bfcl-live-multiple-13-4-5,bfcl/bfcl-live-multiple-13-4-5,difficult,0.5051184333958724,0.5451184333958724,hard,0.875,0.14423076923076922,0.5240384615384616,0.6991869918699187,16,0.125,0.125,0.2856522993275653,0.0497337324879503,0.018026094393865204,0.12398284696808282,90.0,50.0,41.0,False,True,False,False,False
405,bfcl,bfcl-multiple-147,bfcl/bfcl-multiple-147,difficult,0.4978834584017355,0.5378834584017355,hard,0.8750000625,0.1346153846153846,0.5817307692307693,0.5772357723577236,16,0.1249999375,0.1249999375,0.199826283063086,-0.1072455986288843,0.017987674078830215,0.15073309555742065,91.0,45.0,43.0,False,True,False,False,False
406,bfcl,bfcl-simple-java-73,bfcl/bfcl-simple-java-73,unique_unpredictable,0.45074653951688554,0.4907465395168855,easy,0.08333325000000003,0.38461538461538464,0.9519230769230769,0.3821138211382114,16,0.91666675,0.91666675,0.1443374229598391,0.1211528887810611,0.051808951757435814,0.3453463292920226,65.0,6.0,49.0,False,False,False,True,False
407,bfcl,bfcl-parallel-19,bfcl/bfcl-parallel-19,difficult;frontier_with_variance,0.333728116527908,0.413728116527908,frontier,0.9791666875,0.0673076923076923,0.12980769230769232,0.21951219512195122,16,0.0208333125,0.0208333125,0.0806870723588348,0.0327824591961304,0.0030252892723208738,1.1102230246251565e-16,98.0,94.0,74.0,False,True,True,False,False
408,bfcl,bfcl-irrelevance-161,bfcl/bfcl-irrelevance-161,unique_unpredictable,0.3596427350492495,0.39964273504924946,saturated,0.04166662499999996,0.2403846153846154,0.875,0.3089430894308943,16,0.958333375,0.958333375,0.1102395277213866,0.6950619913822059,0.03460509861309158,0.3168699489360268,80.0,14.0,69.0,False,False,False,True,False
409,bfcl,bfcl-live-irrelevance-127-11-2,bfcl/bfcl-live-irrelevance-127-11-2,difficult,0.2621951219512195,0.3021951219512195,frontier,1.0,0.0,0.0,0.08130081300813008,16,0.0,0.0,0.0,,,,,,87.0,False,True,False,False,False
410,bfcl,bfcl-live-irrelevance-488-141-1,bfcl/bfcl-live-irrelevance-488-141-1,difficult,0.2621951219512195,0.3021951219512195,frontier,1.0,0.0,0.0,0.08130081300813008,16,0.0,0.0,0.0,,,,,,88.0,False,True,False,False,False
411,bfcl,bfcl-live-multiple-678-163-3,bfcl/bfcl-live-multiple-678-163-3,difficult,0.2621951219512195,0.3021951219512195,frontier,1.0,0.0,0.0,0.08130081300813008,16,0.0,0.0,0.0,,,,,,89.0,False,True,False,False,False
412,bfcl,bfcl-live-simple-41-17-1,bfcl/bfcl-live-simple-41-17-1,difficult,0.2621951219512195,0.3021951219512195,frontier,1.0,0.0,0.0,0.08130081300813008,16,0.0,0.0,0.0,,,,,,90.0,False,True,False,False,False
413,bfcl,bfcl-simple-python-14,bfcl/bfcl-simple-python-14,difficult,0.2621951219512195,0.3021951219512195,frontier,1.0,0.0,0.0,0.08130081300813008,16,0.0,0.0,0.0,,,,,,91.0,False,True,False,False,False
414,bigcodebench,bigcodebench_108,bigcodebench/bigcodebench_108,base_representative,0.6091166312029122,0.6691166312029122,easy,0.27083337500000004,0.9915966386554622,0.3739495798319328,0.6724137931034483,16,0.729166625,0.729166625,0.3378599803461256,0.7957935240161149,0.2718388402802321,0.15189043984357264,2.0,75.0,36.0,True,False,False,False,False
415,bigcodebench,bigcodebench_511,bigcodebench/bigcodebench_511,base_representative,0.5868793465662127,0.6468793465662126,easy,0.1875,1.0,0.31932773109243695,0.7344827586206897,16,0.8125,0.8125,0.3529390685530931,0.7971429813399151,0.3080174137895651,0.11587686032820788,1.0,82.0,44.0,True,False,False,False,False
416,bigcodebench,bigcodebench_208,bigcodebench/bigcodebench_208,unique_unpredictable;high_composite,0.7460110096439437,0.7860110096439438,medium,0.520833375,0.7226890756302521,0.8907563025210085,0.9344827586206896,16,0.4791666249999999,0.4791666249999999,0.4404661652253887,0.3089103467773386,0.18271166586141924,0.35458931922343595,34.0,14.0,1.0,False,False,False,True,True
417,bigcodebench,bigcodebench_579,bigcodebench/bigcodebench_579,high_composite,0.7252610302403288,0.7252610302403288,medium,0.5833333125,0.8067226890756303,0.592436974789916,0.993103448275862,16,0.4166666875,0.4166666875,0.4787135647580292,0.5522578604122753,0.20823344088522563,0.19752473402730764,24.0,50.0,2.0,False,False,False,False,True
418,bigcodebench,bigcodebench_417,bigcodebench/bigcodebench_417,difficult;high_composite,0.6740807168710157,0.7140807168710157,hard,0.7500000625000001,0.5462184873949579,0.6974789915966386,0.8068965517241379,16,0.2499999375,0.2499999375,0.3818812942743904,0.4188881289588527,0.13918397263400137,0.2576924226720101,55.0,37.0,9.0,False,True,False,False,True
419,bigcodebench,bigcodebench_560,bigcodebench/bigcodebench_560,difficult;unique_unpredictable,0.6320235233039336,0.7120235233039337,hard,0.9375000625,0.35294117647058826,0.9495798319327731,0.24482758620689654,16,0.0624999375,0.0624999375,0.1301039948625083,-0.5257766666717445,0.06331404526777833,0.4023563682128065,78.0,7.0,26.0,False,True,False,True,False
420,bigcodebench,bigcodebench_845,bigcodebench/bigcodebench_845,unique_unpredictable;high_composite,0.6705833454071284,0.7105833454071284,medium,0.4375,0.6722689075630253,0.8319327731092437,0.7862068965517242,16,0.5625,0.5625,0.3673999107845564,0.3772644049196049,0.17538623976936338,0.3239382630870906,40.0,21.0,11.0,False,False,False,True,True
421,bigcodebench,bigcodebench_502,bigcodebench/bigcodebench_502,unique_unpredictable;high_composite,0.6705701089765648,0.7105701089765648,easy,0.24999993749999994,0.7815126050420168,0.9243697478991597,0.6896551724137931,16,0.7500000625000001,0.7500000625000001,0.3435921405210086,0.5775899248655186,0.20200385365272452,0.37563012517896,27.0,10.0,12.0,False,False,False,True,True
422,bigcodebench,bigcodebench_92,bigcodebench/bigcodebench_92,high_composite,0.7041868850650173,0.7041868850650173,medium,0.5208333125,0.6974789915966386,0.7815126050420168,0.896551724137931,16,0.4791666875,0.4791666875,0.4244073083349177,0.3170116406464034,0.1778249548230275,0.29268306536946487,37.0,27.0,3.0,False,False,False,False,True
423,bigcodebench,bigcodebench_513,bigcodebench/bigcodebench_513,high_composite,0.7019087566737903,0.7019087566737903,medium,0.45833337500000004,0.8403361344537815,0.6638655462184874,0.8482758620689655,16,0.541666625,0.541666625,0.4061164866075796,0.5677864720505142,0.21955978575283214,0.23720021728096308,20.0,41.0,4.0,False,False,False,False,True
424,bigcodebench,bigcodebench_917,bigcodebench/bigcodebench_917,high_composite,0.7013584674233918,0.7013584674233918,medium,0.43749993749999994,0.7478991596638656,0.7394957983193278,0.9689655172413794,16,0.5625000625000001,0.5625000625000001,0.4521361480286481,0.5456580106359834,0.1901614710737559,0.26712115430463834,31.0,32.0,5.0,False,False,False,False,True
425,bigcodebench,bigcodebench_509,bigcodebench/bigcodebench_509,unique_unpredictable;high_composite,0.6596992365573384,0.6996992365573385,medium,0.4583333125,0.48739495798319327,0.9663865546218487,0.8862068965517241,16,0.5416666875,0.5416666875,0.4228705208814984,0.3435543196559777,0.12291664568819038,0.4538104815882401,62.0,5.0,15.0,False,False,False,True,True
426,bigcodebench,bigcodebench_287,bigcodebench/bigcodebench_287,unique_unpredictable;high_composite,0.6547258197397493,0.6947258197397493,medium,0.6250000625000001,0.44537815126050423,0.865546218487395,0.8413793103448276,16,0.3749999375,0.3749999375,0.406116454545748,0.3212335331785463,0.11560898525283864,0.3374153820391391,67.0,17.0,17.0,False,False,False,True,True
427,bigcodebench,bigcodebench_618,bigcodebench/bigcodebench_618,high_composite,0.6940637875162996,0.6940637875162996,medium,0.41666662499999996,0.9831932773109243,0.4327731092436975,0.9172413793103448,16,0.583333375,0.583333375,0.4330127259485099,0.6472291201863487,0.2679634438715524,0.1715292161297206,3.0,69.0,6.0,False,False,False,False,True
428,bigcodebench,bigcodebench_763,bigcodebench/bigcodebench_763,unique_unpredictable;high_composite,0.6535685152356201,0.6935685152356201,medium,0.49999993749999994,0.4957983193277311,0.8739495798319328,0.9103448275862069,16,0.5000000625000001,0.5000000625000001,0.4249183336569612,0.2466511613353536,0.12325510661577245,0.345711419715364,61.0,16.0,18.0,False,False,False,True,True
429,bigcodebench,bigcodebench_800,bigcodebench/bigcodebench_800,difficult;high_composite,0.6512209521062735,0.6912209521062735,hard,0.729166625,0.5294117647058824,0.7310924369747899,0.6724137931034483,16,0.270833375,0.270833375,0.3378599803461256,-0.5285877518135966,0.13088852542480983,0.26686026338841173,57.0,33.0,19.0,False,True,False,False,True
430,bigcodebench,bigcodebench_199,bigcodebench/bigcodebench_199,unique_unpredictable;high_composite,0.6490473775717184,0.6890473775717184,easy,0.25,0.7310924369747899,0.8571428571428571,0.7758620689655172,16,0.75,0.75,0.3632416168643813,0.5101902227291494,0.18541539757247297,0.3364429057058168,33.0,18.0,21.0,False,False,False,True,True
431,bigcodebench,bigcodebench_37,bigcodebench/bigcodebench_37,unique_unpredictable;high_composite,0.6489473357631845,0.6889473357631846,medium,0.35416662499999996,0.5630252100840336,0.8823529411764706,0.9517241379310345,16,0.645833375,0.645833375,0.4482798934228864,0.3388276453650059,0.142924955657868,0.3494848951224806,53.0,15.0,22.0,False,False,False,True,True
432,bigcodebench,bigcodebench_161,bigcodebench/bigcodebench_161,high_composite,0.6815007227705737,0.6815007227705737,medium,0.520833375,0.7142857142857143,0.6134453781512605,0.9862068965517241,16,0.4791666249999999,0.4791666249999999,0.4709439527133078,0.3255159223186772,0.18076664202646697,0.20183863518155865,35.0,47.0,7.0,False,False,False,False,True
433,bigcodebench,bigcodebench_916,bigcodebench/bigcodebench_916,high_composite,0.6804975558850694,0.6804975558850694,medium,0.4583333125,0.7899159663865546,0.6260504201680672,0.8862068965517241,16,0.5416666875,0.5416666875,0.4228705208814984,0.4764307389117311,0.20210944701853056,0.20306347449851314,26.0,46.0,8.0,False,False,False,False,True
434,bigcodebench,bigcodebench_1057,bigcodebench/bigcodebench_1057,difficult;unique_unpredictable,0.5994286628105983,0.6794286628105983,hard,0.8333333125,0.19327731092436976,1.0,0.4896551724137931,16,0.1666666875,0.1666666875,0.2635232305805122,0.0906016136267499,0.02374557506510081,0.5101019167215665,97.0,1.0,41.0,False,True,False,True,False
435,bigcodebench,bigcodebench_302,bigcodebench/bigcodebench_302,unique_unpredictable,0.6374401087682917,0.6774401087682917,medium,0.5833333125,0.3865546218487395,0.9369747899159664,0.8137931034482758,16,0.4166666875,0.4166666875,0.3818813761061344,0.0575526496003295,0.07997133382992308,0.38420245815273346,74.0,9.0,24.0,False,False,False,True,False
436,bigcodebench,bigcodebench_532,bigcodebench/bigcodebench_532,high_composite,0.6708373676380034,0.6708373676380034,medium,0.604166625,0.7563025210084033,0.4327731092436975,0.9793103448275862,16,0.395833375,0.395833375,0.459751618101812,0.5077312211687275,0.19038446581421614,0.1715292161297206,30.0,68.0,10.0,False,False,False,False,True
437,bigcodebench,bigcodebench_1129,bigcodebench/bigcodebench_1129,difficult,0.6259088340879455,0.6659088340879455,hard,0.77083325,0.5042016806722689,0.592436974789916,0.7241379310344828,16,0.22916675,0.22916675,0.3479853774466501,0.4065775071047592,0.12724472566134173,0.19752473402730764,60.0,49.0,28.0,False,True,False,False,False
438,bigcodebench,bigcodebench_826,bigcodebench/bigcodebench_826,unique_unpredictable,0.6251946504093017,0.6651946504093017,medium,0.66666675,0.23529411764705882,0.9915966386554622,0.8551724137931035,16,0.33333325,0.33333325,0.4082482904638885,0.153728042245944,0.03859537788978713,0.49652663471468916,92.0,2.0,30.0,False,False,False,True,False
439,bigcodebench,bigcodebench_211,bigcodebench/bigcodebench_211,high_composite,0.6624929212049043,0.6624929212049043,medium,0.43749993749999994,0.8739495798319328,0.40756302521008403,0.9689655172413794,16,0.5625000625000001,0.5625000625000001,0.4521361480286481,0.5749841710094926,0.22631479235004967,0.16264464609122264,16.0,71.0,13.0,False,False,False,False,True
440,bigcodebench,bigcodebench_637,bigcodebench/bigcodebench_637,high_composite,0.6609630163086786,0.6609630163086786,medium,0.33333337500000004,0.7647058823529411,0.7226890756302521,0.8620689655172413,16,0.666666625,0.666666625,0.408248341494928,0.5118681987116288,0.19754418698462572,0.2595842357292485,29.0,34.0,14.0,False,False,False,False,True
441,bigcodebench,bigcodebench_239,bigcodebench/bigcodebench_239,difficult;unique_unpredictable,0.5803403155380686,0.6603403155380687,hard,0.8125000625000001,0.17647058823529413,0.9369747899159664,0.5413793103448276,16,0.1874999375,0.1874999375,0.2879223874854273,-0.0883299101267124,0.020315100558769096,0.38420245815273346,99.0,8.0,48.0,False,True,False,True,False
442,bigcodebench,bigcodebench_1124,bigcodebench/bigcodebench_1124,difficult,0.6182432784473703,0.6582432784473703,hard,0.7500000625000001,0.5210084033613446,0.5756302521008403,0.696551724137931,16,0.2499999375,0.2499999375,0.3435921405210087,0.4904244656269774,0.1296701285077464,0.19510444970173857,58.0,51.0,32.0,False,True,False,False,False
443,bigcodebench,bigcodebench_928,bigcodebench/bigcodebench_928,difficult;frontier_with_variance;unique_unpredictable,0.5376879338280571,0.6576879338280572,frontier,0.9791666875,0.05042016806722689,0.9747899159663865,0.2103448275862069,16,0.0208333125,0.0208333125,0.0806870723588348,0.0327316577453158,0.006577755509080571,0.46251615011343006,114.0,4.0,60.0,False,True,True,True,False
444,bigcodebench,bigcodebench_458,bigcodebench/bigcodebench_458,high_composite,0.6553625916899086,0.6553625916899086,medium,0.37500006250000006,0.907563025210084,0.5,0.7931034482758621,16,0.6249999374999999,0.6249999374999999,0.3703415207803921,0.5587005963710079,0.2343291523084303,0.18495086738763022,12.0,61.0,16.0,False,False,False,False,True
445,bigcodebench,bigcodebench_100,bigcodebench/bigcodebench_100,difficult;unique_unpredictable,0.5744662778904664,0.6544662778904665,hard,0.9375,0.20168067226890757,0.8235294117647058,0.4241379310344828,16,0.0625,0.0625,0.2420614591379635,0.1378060034137372,0.027585801832995853,0.31686994893602705,96.0,22.0,50.0,False,True,False,True,False
446,bigcodebench,bigcodebench_461,bigcodebench/bigcodebench_461,unique_unpredictable,0.6136558795593668,0.6536558795593669,easy,0.2708333125,0.6470588235294118,0.907563025210084,0.6172413793103448,16,0.7291666875,0.7291666875,0.3166393148824302,0.5362344247011658,0.16763826384173341,0.36581227255678084,43.0,12.0,35.0,False,False,False,True,False
447,bigcodebench,bigcodebench_310,bigcodebench/bigcodebench_310,high_composite,0.6498864459576934,0.6498864459576934,medium,0.4375,0.773109243697479,0.5252100840336135,0.9241379310344827,16,0.5625,0.5625,0.436506840979898,0.5266431191570321,0.19883675456950928,0.1859586752158774,28.0,58.0,20.0,False,False,False,False,True
448,bigcodebench,bigcodebench_82,bigcodebench/bigcodebench_82,difficult;frontier_with_variance;unique_unpredictable,0.5276039002146118,0.6476039002146119,frontier,0.9791666875,0.03361344537815126,0.957983193277311,0.2103448275862069,16,0.0208333125,0.0208333125,0.0806870723588348,0.0375603840143773,0.004444946718770504,0.4363980993448803,116.0,6.0,64.0,False,True,True,True,False
449,bigcodebench,bigcodebench_13,bigcodebench/bigcodebench_13,difficult;unique_unpredictable,0.5580099814772892,0.6380099814772893,hard,0.7499999374999999,0.16806722689075632,0.8991596638655462,0.5793103448275863,16,0.2500000625,0.2500000625,0.3004627391856328,-0.1344605499582284,0.018741706047738275,0.3643839253146839,100.0,13.0,55.0,False,True,False,True,False
450,bigcodebench,bigcodebench_129,bigcodebench/bigcodebench_129,difficult,0.5918990320604535,0.6318990320604535,hard,0.7291666875,0.4369747899159664,0.5756302521008403,0.7517241379310344,16,0.2708333125,0.2708333125,0.3578242859534409,0.3739768759483746,0.10644763240692438,0.19510444970173857,68.0,52.0,43.0,False,True,False,False,False
451,bigcodebench,bigcodebench_526,bigcodebench/bigcodebench_526,unique_unpredictable,0.5864807853837655,0.6264807853837655,medium,0.3958333125,0.2857142857142857,0.9831932773109243,0.9448275862068966,16,0.6041666875,0.6041666875,0.4443902062174242,0.2086109074494533,0.053055385118229596,0.4879670629716716,86.0,3.0,45.0,False,False,False,True,False
452,bigcodebench,bigcodebench_583,bigcodebench/bigcodebench_583,difficult,0.5848305390783468,0.6248305390783468,hard,0.8958333125,0.31932773109243695,0.7647058823529411,0.38620689655172413,16,0.1041666875,0.1041666875,0.2272649178425144,0.2600854804731866,0.05836351340827562,0.2807325683820372,82.0,29.0,46.0,False,True,False,False,False
453,bigcodebench,bigcodebench_486,bigcodebench/bigcodebench_486,difficult;unique_unpredictable,0.519453057084903,0.599453057084903,hard,0.75,0.025210084033613446,0.9159663865546218,0.6275862068965518,16,0.25,0.25,0.3227486767337319,0.1307837533603746,0.0034675121079823174,0.3694072362323735,117.0,11.0,65.0,False,True,False,True,False
454,bigcodebench,bigcodebench_241,bigcodebench/bigcodebench_241,difficult;unique_unpredictable,0.5185402230195958,0.5985402230195959,hard,0.8541666875,0.008403361344537815,0.8151260504201681,0.6551724137931034,16,0.1458333125,0.1458333125,0.3326816428972898,0.1756227587934422,0.000546471766592116,0.31491871923651804,119.0,23.0,66.0,False,True,False,True,False
455,bigcodebench,bigcodebench_1019,bigcodebench/bigcodebench_1019,difficult,0.5530960228919154,0.5930960228919154,hard,0.8125,0.42016806722689076,0.4495798319327731,0.603448275862069,16,0.1875,0.1875,0.3111080555405951,0.3495314771639795,0.09922623611279097,0.17436921389190296,70.0,66.0,56.0,False,True,False,False,False
