task_column,benchmark,task_id,observed_count,missing_count,missing_fraction,observed_mean,observed_std,observed_min,observed_max,imputed_mean,imputed_normalized_mean,imputed_normalized_std,strength_correlation,difficulty_tier,negative_count,gt_one_count
gpqa-diamond/169,gpqa-diamond,169,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/17,gpqa-diamond,17,16,0,0.0,0.1875,0.35293906855309315,0.0,1.0,0.1875,0.1875,0.35293906855309315,0.34673822310409147,hard,0,0
gpqa-diamond/170,gpqa-diamond,170,16,0,0.0,0.5625,0.436506840979898,0.0,1.0,0.5625,0.5625,0.436506840979898,0.6993372493246337,medium,0,0
gpqa-diamond/171,gpqa-diamond,171,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/172,gpqa-diamond,172,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.7713614692119415,saturated,0,0
gpqa-diamond/173,gpqa-diamond,173,16,0,0.0,0.8541666875,0.28792240557477433,0.0,1.0,0.8541666875,0.8541666875,0.28792240557477433,0.24441169361168907,easy,0,0
gpqa-diamond/174,gpqa-diamond,174,16,0,0.0,0.541666625,0.43898560862898384,0.0,1.0,0.541666625,0.541666625,0.43898560862898384,0.6648931656289325,medium,0,0
gpqa-diamond/175,gpqa-diamond,175,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.10299181970228555,saturated,0,0
gpqa-diamond/176,gpqa-diamond,176,16,0,0.0,0.7916666875,0.35108958624468606,0.0,1.0,0.7916666875,0.7916666875,0.35108958624468606,0.8168207602212935,easy,0,0
gpqa-diamond/177,gpqa-diamond,177,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.21037984433171544,saturated,0,0
gpqa-diamond/178,gpqa-diamond,178,16,0,0.0,0.8333333125,0.3118048379106149,0.0,1.0,0.8333333125,0.8333333125,0.3118048379106149,0.4216427802241837,easy,0,0
gpqa-diamond/179,gpqa-diamond,179,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/18,gpqa-diamond,18,16,0,0.0,0.7083333125,0.370341492653186,0.0,1.0,0.7083333125,0.7083333125,0.370341492653186,0.8297249762608716,easy,0,0
gpqa-diamond/180,gpqa-diamond,180,16,0,0.0,0.8541666875,0.23477978563558202,0.333333,1.0,0.8541666875,0.8541666875,0.23477978563558202,0.3503823847318334,easy,0,0
gpqa-diamond/181,gpqa-diamond,181,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.7713614692119415,saturated,0,0
gpqa-diamond/182,gpqa-diamond,182,16,0,0.0,0.8125,0.3111080555405951,0.0,1.0,0.8125,0.8125,0.3111080555405951,0.2579940953147735,easy,0,0
gpqa-diamond/183,gpqa-diamond,183,16,0,0.0,0.7291666875,0.31663931488243025,0.0,1.0,0.7291666875,0.7291666875,0.31663931488243025,0.7411944900877817,easy,0,0
gpqa-diamond/184,gpqa-diamond,184,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/185,gpqa-diamond,185,16,0,0.0,0.4999999375,0.4249183336569612,0.0,1.0,0.4999999375,0.4999999375,0.4249183336569612,0.6349294479510015,medium,0,0
gpqa-diamond/186,gpqa-diamond,186,16,0,0.0,0.60416675,0.3947353499850406,0.0,1.0,0.60416675,0.60416675,0.3947353499850406,0.47915766936057513,medium,0,0
gpqa-diamond/187,gpqa-diamond,187,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.7289496467053989,easy,0,0
gpqa-diamond/188,gpqa-diamond,188,16,0,0.0,0.9166666875,0.24999997916667885,0.0,1.0,0.9166666875,0.9166666875,0.24999997916667885,0.17245847068117146,easy,0,0
gpqa-diamond/189,gpqa-diamond,189,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/19,gpqa-diamond,19,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.13013260532576865,saturated,0,0
gpqa-diamond/190,gpqa-diamond,190,16,0,0.0,0.9583333125,0.16137438677912877,0.333333,1.0,0.9583333125,0.9583333125,0.16137438677912877,0.7713614692119416,saturated,0,0
gpqa-diamond/191,gpqa-diamond,191,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/192,gpqa-diamond,192,16,0,0.0,0.770833375,0.38583872161465904,0.0,1.0,0.770833375,0.770833375,0.38583872161465904,0.8468713972213937,easy,0,0
gpqa-diamond/193,gpqa-diamond,193,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/194,gpqa-diamond,194,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.14661907283415423,easy,0,0
gpqa-diamond/195,gpqa-diamond,195,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/196,gpqa-diamond,196,16,0,0.0,0.854166625,0.2626984468137552,0.333333,1.0,0.854166625,0.854166625,0.2626984468137552,0.8254820370555758,easy,0,0
gpqa-diamond/197,gpqa-diamond,197,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.14661907283415423,easy,0,0
gpqa-diamond/2,gpqa-diamond,2,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
gpqa-diamond/20,gpqa-diamond,20,16,0,0.0,0.8958333125,0.22726491784251446,0.333333,1.0,0.8958333125,0.8958333125,0.22726491784251446,0.693659199706246,easy,0,0
gpqa-diamond/21,gpqa-diamond,21,16,0,0.0,0.6666666875,0.39086801551878075,0.0,1.0,0.6666666875,0.6666666875,0.39086801551878075,0.6001354887607324,medium,0,0
gpqa-diamond/22,gpqa-diamond,22,16,0,0.0,0.833333375,0.288675134594858,0.0,1.0,0.833333375,0.833333375,0.288675134594858,0.510750270010273,easy,0,0
gpqa-diamond/23,gpqa-diamond,23,16,0,0.0,0.9166666875,0.24999997916667882,0.0,1.0,0.9166666875,0.9166666875,0.24999997916667882,0.4573573375010899,easy,0,0
gpqa-diamond/24,gpqa-diamond,24,16,0,0.0,0.666666625,0.4409585833411505,0.0,1.0,0.666666625,0.666666625,0.4409585833411505,0.7219856725970337,medium,0,0
gpqa-diamond/25,gpqa-diamond,25,16,0,0.0,0.7083333125,0.3307190004999937,0.0,1.0,0.7083333125,0.7083333125,0.3307190004999937,0.7362424746126013,easy,0,0
gpqa-diamond/26,gpqa-diamond,26,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.7713614692119415,saturated,0,0
gpqa-diamond/27,gpqa-diamond,27,16,0,0.0,0.4583334375,0.42287053319810086,0.0,1.0,0.4583334375,0.4583334375,0.42287053319810086,0.5351514353811241,medium,0,0
gpqa-diamond/28,gpqa-diamond,28,16,0,0.0,0.8333333125,0.3118048379106149,0.0,1.0,0.8333333125,0.8333333125,0.3118048379106149,0.802332392655985,easy,0,0
gpqa-diamond/29,gpqa-diamond,29,16,0,0.0,0.5416665625,0.38864086758647903,0.0,1.0,0.5416665625,0.5416665625,0.38864086758647903,0.6037308115652554,medium,0,0
gpqa-diamond/3,gpqa-diamond,3,16,0,0.0,0.9166667500000001,0.14433742295983915,0.666667,1.0,0.9166667500000001,0.9166667500000001,0.14433742295983915,-0.07437129831675346,easy,0,0
gpqa-diamond/30,gpqa-diamond,30,16,0,0.0,0.583333375,0.3996526703832771,0.0,1.0,0.583333375,0.583333375,0.3996526703832771,0.7355620617239015,medium,0,0
gpqa-diamond/31,gpqa-diamond,31,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/32,gpqa-diamond,32,16,0,0.0,0.4166666875,0.3435922314719002,0.0,1.0,0.4166666875,0.4166666875,0.3435922314719002,0.46964303600907237,medium,0,0
gpqa-diamond/33,gpqa-diamond,33,16,0,0.0,0.7708333125,0.327421604537773,0.0,1.0,0.7708333125,0.7708333125,0.327421604537773,0.3239660962551106,easy,0,0
gpqa-diamond/34,gpqa-diamond,34,16,0,0.0,0.875,0.28565229932756536,0.0,1.0,0.875,0.875,0.28565229932756536,0.26743784924189906,easy,0,0
gpqa-diamond/35,gpqa-diamond,35,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.48028530691222,easy,0,0
gpqa-diamond/36,gpqa-diamond,36,16,0,0.0,0.75,0.3996526443189448,0.0,1.0,0.75,0.75,0.3996526443189448,0.6616735361832538,easy,0,0
gpqa-diamond/37,gpqa-diamond,37,16,0,0.0,0.875,0.2319902416530704,0.333333,1.0,0.875,0.875,0.2319902416530704,0.5913984397688816,easy,0,0
gpqa-diamond/38,gpqa-diamond,38,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.4721347376010961,easy,0,0
gpqa-diamond/39,gpqa-diamond,39,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.6914112919338048,easy,0,0
gpqa-diamond/4,gpqa-diamond,4,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.1782739981191651,saturated,0,0
gpqa-diamond/40,gpqa-diamond,40,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,-0.037560384014377377,saturated,0,0
gpqa-diamond/41,gpqa-diamond,41,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.41293198106391144,saturated,0,0
gpqa-diamond/42,gpqa-diamond,42,16,0,0.0,0.5625000625,0.3858387857336709,0.0,1.0,0.5625000625,0.5625000625,0.3858387857336709,0.5095829072606042,medium,0,0
gpqa-diamond/43,gpqa-diamond,43,16,0,0.0,0.9375000625000001,0.13010399486250832,0.666667,1.0,0.9375000625000001,0.9375000625000001,0.13010399486250832,0.5686080976066956,easy,0,0
gpqa-diamond/44,gpqa-diamond,44,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.1782739981191651,saturated,0,0
gpqa-diamond/45,gpqa-diamond,45,16,0,0.0,0.895833375,0.19432038353801018,0.333333,1.0,0.895833375,0.895833375,0.19432038353801018,0.6242031268692195,easy,0,0
gpqa-diamond/46,gpqa-diamond,46,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/47,gpqa-diamond,47,16,0,0.0,0.7083333125,0.370341492653186,0.0,1.0,0.7083333125,0.7083333125,0.370341492653186,0.6360549871248341,easy,0,0
gpqa-diamond/48,gpqa-diamond,48,16,0,0.0,0.5,0.3726780707856313,0.0,1.0,0.5,0.5,0.3726780707856313,0.19211769268275153,medium,0,0
gpqa-diamond/49,gpqa-diamond,49,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.7713614692119415,saturated,0,0
gpqa-diamond/5,gpqa-diamond,5,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/50,gpqa-diamond,50,16,0,0.0,0.9375000625000001,0.13010399486250832,0.666667,1.0,0.9375000625000001,0.9375000625000001,0.13010399486250832,0.21246476393396335,easy,0,0
gpqa-diamond/51,gpqa-diamond,51,16,0,0.0,0.8541666875,0.28792240557477433,0.0,1.0,0.8541666875,0.8541666875,0.28792240557477433,-0.009482953129587341,easy,0,0
gpqa-diamond/52,gpqa-diamond,52,16,0,0.0,0.895833375,0.19432038353801018,0.333333,1.0,0.895833375,0.895833375,0.19432038353801018,0.015628729724369954,easy,0,0
gpqa-diamond/53,gpqa-diamond,53,16,0,0.0,0.6875,0.27559922089081634,0.333333,1.0,0.6875,0.6875,0.27559922089081634,0.5786898182731463,medium,0,0
gpqa-diamond/54,gpqa-diamond,54,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.16366308061703233,easy,0,0
gpqa-diamond/55,gpqa-diamond,55,16,0,0.0,0.9375000625,0.13010399486250832,0.666667,1.0,0.9375000625,0.9375000625,0.13010399486250832,0.5656449544231035,easy,0,0
gpqa-diamond/56,gpqa-diamond,56,16,0,0.0,0.770833375,0.38583872161465904,0.0,1.0,0.770833375,0.770833375,0.38583872161465904,0.3403924530737334,easy,0,0
gpqa-diamond/57,gpqa-diamond,57,16,0,0.0,0.916666625,0.2204793861616872,0.333333,1.0,0.916666625,0.916666625,0.2204793861616872,0.13013260532576865,easy,0,0
gpqa-diamond/58,gpqa-diamond,58,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/59,gpqa-diamond,59,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.7713614692119415,saturated,0,0
gpqa-diamond/6,gpqa-diamond,6,16,0,0.0,0.875,0.2319902416530704,0.333333,1.0,0.875,0.875,0.2319902416530704,0.20912931635091364,easy,0,0
gpqa-diamond/60,gpqa-diamond,60,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.10652608544095478,saturated,0,0
gpqa-diamond/61,gpqa-diamond,61,16,0,0.0,0.833333375,0.288675134594858,0.0,1.0,0.833333375,0.833333375,0.288675134594858,0.9078100102373029,easy,0,0
gpqa-diamond/62,gpqa-diamond,62,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.3786755263871431,easy,0,0
gpqa-diamond/63,gpqa-diamond,63,16,0,0.0,0.8124999374999999,0.2879225231556375,0.333333,1.0,0.8124999374999999,0.8124999374999999,0.2879225231556375,0.6266495852473248,easy,0,0
gpqa-diamond/64,gpqa-diamond,64,16,0,0.0,0.833333375,0.3333333125000176,0.0,1.0,0.833333375,0.833333375,0.3333333125000176,0.23902045070453112,easy,0,0
gpqa-diamond/65,gpqa-diamond,65,16,0,0.0,0.85416675,0.20305817276783641,0.333333,1.0,0.85416675,0.85416675,0.20305817276783641,0.29168437325531155,easy,0,0
gpqa-diamond/66,gpqa-diamond,66,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.1782739981191651,saturated,0,0
gpqa-diamond/67,gpqa-diamond,67,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.14661907283415423,easy,0,0
gpqa-diamond/68,gpqa-diamond,68,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.015645483905896842,easy,0,0
gpqa-diamond/69,gpqa-diamond,69,16,0,0.0,0.4791666875,0.26269851124928334,0.0,1.0,0.4791666875,0.4791666875,0.26269851124928334,0.3333500109032138,medium,0,0
gpqa-diamond/7,gpqa-diamond,7,16,0,0.0,0.833333375,0.288675134594858,0.0,1.0,0.833333375,0.833333375,0.288675134594858,0.5557930090101437,easy,0,0
gpqa-diamond/70,gpqa-diamond,70,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.1782739981191651,saturated,0,0
gpqa-diamond/71,gpqa-diamond,71,16,0,0.0,0.5,0.4714045355224375,0.0,1.0,0.5,0.5,0.4714045355224375,0.5154683807318339,medium,0,0
gpqa-diamond/72,gpqa-diamond,72,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/73,gpqa-diamond,73,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/74,gpqa-diamond,74,16,0,0.0,0.958333375,0.11023952772138663,0.666667,1.0,0.958333375,0.958333375,0.11023952772138663,0.6950619913822059,saturated,0,0
gpqa-diamond/75,gpqa-diamond,75,16,0,0.0,0.5625000625000001,0.4202967195509722,0.0,1.0,0.5625000625000001,0.5625000625000001,0.4202967195509722,0.07637127242984215,medium,0,0
gpqa-diamond/76,gpqa-diamond,76,16,0,0.0,0.1041666875,0.2818281511326359,0.0,1.0,0.1041666875,0.1041666875,0.2818281511326359,0.20820182976860108,hard,0,0
gpqa-diamond/77,gpqa-diamond,77,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,-0.037560384014377377,saturated,0,0
gpqa-diamond/78,gpqa-diamond,78,16,0,0.0,0.8125000625000001,0.28792238748542737,0.0,1.0,0.8125000625000001,0.8125000625000001,0.28792238748542737,0.7838032663040057,easy,0,0
gpqa-diamond/79,gpqa-diamond,79,16,0,0.0,0.604166625,0.35782434053681894,0.0,1.0,0.604166625,0.604166625,0.35782434053681894,0.6023311789842682,medium,0,0
gpqa-diamond/8,gpqa-diamond,8,16,0,0.0,0.47916662499999996,0.37209530355892606,0.0,1.0,0.47916662499999996,0.47916662499999996,0.37209530355892606,0.2270103213824518,medium,0,0
gpqa-diamond/80,gpqa-diamond,80,16,0,0.0,0.8750000625000001,0.19982628306308606,0.333333,1.0,0.8750000625000001,0.8750000625000001,0.19982628306308606,0.660611564697723,easy,0,0
gpqa-diamond/81,gpqa-diamond,81,16,0,0.0,0.2708333125,0.3947353334919042,0.0,1.0,0.2708333125,0.2708333125,0.3947353334919042,0.37020449595127836,hard,0,0
gpqa-diamond/82,gpqa-diamond,82,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/83,gpqa-diamond,83,16,0,0.0,0.9166666875,0.1863390074419869,0.333333,1.0,0.9166666875,0.9166666875,0.1863390074419869,0.4185404648197803,easy,0,0
gpqa-diamond/84,gpqa-diamond,84,16,0,0.0,0.8958333125,0.2818281511326359,0.0,1.0,0.8958333125,0.8958333125,0.2818281511326359,0.2041837326544962,easy,0,0
gpqa-diamond/85,gpqa-diamond,85,16,0,0.0,0.4166666875,0.47871356475802923,0.0,1.0,0.4166666875,0.4166666875,0.47871356475802923,0.5598785879442824,medium,0,0
gpqa-diamond/86,gpqa-diamond,86,16,0,0.0,0.9375,0.17554482650059786,0.333333,1.0,0.9375,0.9375,0.17554482650059786,0.04741309222463907,easy,0,0
gpqa-diamond/87,gpqa-diamond,87,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/88,gpqa-diamond,88,16,0,0.0,0.3958333125,0.37673216959030037,0.0,1.0,0.3958333125,0.3958333125,0.37673216959030037,0.3666851689864864,medium,0,0
gpqa-diamond/89,gpqa-diamond,89,16,0,0.0,0.5000000625000001,0.4249183336569612,0.0,1.0,0.5000000625000001,0.5000000625000001,0.4249183336569612,0.21323650627776922,medium,0,0
gpqa-diamond/9,gpqa-diamond,9,16,0,0.0,0.9375000625000001,0.13010399486250832,0.666667,1.0,0.9375000625000001,0.9375000625000001,0.13010399486250832,0.5686080976066956,easy,0,0
gpqa-diamond/90,gpqa-diamond,90,16,0,0.0,0.3958333125,0.33785997649224425,0.0,1.0,0.3958333125,0.3958333125,0.33785997649224425,0.2516601399998643,medium,0,0
gpqa-diamond/91,gpqa-diamond,91,16,0,0.0,0.75,0.3227486767337319,0.0,1.0,0.75,0.75,0.3227486767337319,0.15736066091645354,easy,0,0
gpqa-diamond/92,gpqa-diamond,92,16,0,0.0,0.66666675,0.40824829046388855,0.0,1.0,0.66666675,0.66666675,0.40824829046388855,0.1762140158855164,medium,0,0
gpqa-diamond/93,gpqa-diamond,93,16,0,0.0,0.52083325,0.4077164259970556,0.0,1.0,0.52083325,0.52083325,0.4077164259970556,0.6989451478587663,medium,0,0
gpqa-diamond/94,gpqa-diamond,94,16,0,0.0,0.3750000625,0.37034152078039206,0.0,1.0,0.3750000625,0.3750000625,0.37034152078039206,0.15889154794297547,medium,0,0
gpqa-diamond/95,gpqa-diamond,95,16,0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,saturated,0,0
gpqa-diamond/96,gpqa-diamond,96,16,0,0.0,0.9791666875,0.08068707235883481,0.666667,1.0,0.9791666875,0.9791666875,0.08068707235883481,0.1782739981191651,saturated,0,0
gpqa-diamond/97,gpqa-diamond,97,16,0,0.0,0.5416666875,0.4545296924508506,0.0,1.0,0.5416666875,0.5416666875,0.4545296924508506,0.7275146644003899,medium,0,0
gpqa-diamond/98,gpqa-diamond,98,16,0,0.0,0.6875,0.399109286063667,0.0,1.0,0.6875,0.6875,0.399109286063667,0.7583620687421032,medium,0,0
gpqa-diamond/99,gpqa-diamond,99,16,0,0.0,0.7708333125,0.327421604537773,0.0,1.0,0.7708333125,0.7708333125,0.327421604537773,0.4626393064774759,easy,0,0
gso/gso-abetlen--llama-cpp-python-218d361,gso,gso-abetlen--llama-cpp-python-218d361,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-abetlen--llama-cpp-python-2bc1d97,gso,gso-abetlen--llama-cpp-python-2bc1d97,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-huggingface--datasets-5994036,gso,gso-huggingface--datasets-5994036,16,0,0.0,0.12499993750000002,0.26020819989324623,0.0,1.0,0.12499993750000002,0.12499993750000002,0.26020819989324623,0.14234155406411272,hard,0,0
gso/gso-huggingface--datasets-c5464b3,gso,gso-huggingface--datasets-c5464b3,16,0,0.0,0.166666625,0.23570228985838124,0.0,0.666667,0.166666625,0.166666625,0.23570228985838124,0.15577077302110584,hard,0,0
gso/gso-huggingface--datasets-ef3b5dd,gso,gso-huggingface--datasets-ef3b5dd,16,0,0.0,0.33333325,0.40824829046388855,0.0,1.0,0.33333325,0.33333325,0.40824829046388855,0.38741778597492366,medium,0,0
gso/gso-huggingface--tokenizers-076319d,gso,gso-huggingface--tokenizers-076319d,16,0,0.0,0.2916666875,0.370341492653186,0.0,1.0,0.2916666875,0.2916666875,0.370341492653186,0.5628773250521348,hard,0,0
gso/gso-huggingface--tokenizers-bfd9cde,gso,gso-huggingface--tokenizers-bfd9cde,16,0,0.0,0.1875000625,0.33268174465874073,0.0,1.0,0.1875000625,0.1875000625,0.33268174465874073,0.31829745047580216,hard,0,0
gso/gso-huggingface--tokenizers-c893204,gso,gso-huggingface--tokenizers-c893204,16,0,0.0,0.33333325,0.40824829046388855,0.0,1.0,0.33333325,0.33333325,0.40824829046388855,0.4591432847112592,medium,0,0
gso/gso-huggingface--tokenizers-fc76ad4,gso,gso-huggingface--tokenizers-fc76ad4,16,0,0.0,0.2916666875,0.40611646737046364,0.0,1.0,0.2916666875,0.2916666875,0.40611646737046364,0.4728619782885818,hard,0,0
gso/gso-huggingface--transformers-211f93a,gso,gso-huggingface--transformers-211f93a,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-huggingface--transformers-253f9a3,gso,gso-huggingface--transformers-253f9a3,16,0,0.0,0.29166662499999996,0.3090083320973876,0.0,1.0,0.29166662499999996,0.29166662499999996,0.3090083320973876,0.5639913020798939,hard,0,0
gso/gso-huggingface--transformers-63b90a5,gso,gso-huggingface--transformers-63b90a5,16,0,0.0,0.5,0.40824834149494715,0.0,1.0,0.5,0.5,0.40824834149494715,0.6565598011533309,medium,0,0
gso/gso-huggingface--transformers-d51b589,gso,gso-huggingface--transformers-d51b589,16,0,0.0,0.0208333125,0.08068707235883481,0.0,0.333333,0.0208333125,0.0208333125,0.08068707235883481,0.24497442064868516,frontier,0,0
gso/gso-numpy--numpy-09db9c7,gso,gso-numpy--numpy-09db9c7,16,0,0.0,0.125,0.2319902416530704,0.0,0.666667,0.125,0.125,0.2319902416530704,0.35864204604302796,hard,0,0
gso/gso-numpy--numpy-11a7e2d,gso,gso-numpy--numpy-11a7e2d,16,0,0.0,0.10416662500000001,0.25600424868981053,0.0,1.0,0.10416662500000001,0.10416662500000001,0.25600424868981053,0.23180981712845788,hard,0,0
gso/gso-numpy--numpy-19bfa3f,gso,gso-numpy--numpy-19bfa3f,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-numpy--numpy-1b861a2,gso,gso-numpy--numpy-1b861a2,16,0,0.0,0.2916666875,0.370341492653186,0.0,1.0,0.2916666875,0.2916666875,0.370341492653186,0.43996461070275317,hard,0,0
gso/gso-numpy--numpy-1fcda82,gso,gso-numpy--numpy-1fcda82,16,0,0.0,0.0624999375,0.13010399486250834,0.0,0.333333,0.0624999375,0.0624999375,0.13010399486250834,0.31200054725772147,hard,0,0
gso/gso-numpy--numpy-22ab9aa,gso,gso-numpy--numpy-22ab9aa,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-numpy--numpy-248c60e,gso,gso-numpy--numpy-248c60e,16,0,0.0,0.47916668749999997,0.4244073083349176,0.0,1.0,0.47916668749999997,0.47916668749999997,0.4244073083349176,0.651309418950124,medium,0,0
gso/gso-numpy--numpy-2540554,gso,gso-numpy--numpy-2540554,16,0,0.0,0.27083324999999997,0.3378598955599976,0.0,1.0,0.27083324999999997,0.27083324999999997,0.3378598955599976,0.5810726387926798,hard,0,0
gso/gso-numpy--numpy-28706af,gso,gso-numpy--numpy-28706af,16,0,0.0,0.37500006249999995,0.3703415207803921,0.0,1.0,0.37500006249999995,0.37500006249999995,0.3703415207803921,0.520151711768364,medium,0,0
gso/gso-numpy--numpy-2dfd21e,gso,gso-numpy--numpy-2dfd21e,16,0,0.0,0.2916666875,0.370341492653186,0.0,1.0,0.2916666875,0.2916666875,0.370341492653186,0.4501751594703126,hard,0,0
gso/gso-numpy--numpy-330057f,gso,gso-numpy--numpy-330057f,16,0,0.0,0.3333333125,0.31180487131832924,0.0,1.0,0.3333333125,0.3333333125,0.31180487131832924,0.6644457179719899,medium,0,0
gso/gso-numpy--numpy-382b3ff,gso,gso-numpy--numpy-382b3ff,16,0,0.0,0.0833333125,0.1863390074419869,0.0,0.666667,0.0833333125,0.0833333125,0.1863390074419869,0.18332435929430385,hard,0,0
gso/gso-numpy--numpy-567b57d,gso,gso-numpy--numpy-567b57d,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-numpy--numpy-5f94eb8,gso,gso-numpy--numpy-5f94eb8,16,0,0.0,0.333333375,0.408248341494928,0.0,1.0,0.333333375,0.333333375,0.408248341494928,0.4692298541903004,medium,0,0
gso/gso-numpy--numpy-68eead8,gso,gso-numpy--numpy-68eead8,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,frontier,0,0
gso/gso-numpy--numpy-728fedc,gso,gso-numpy--numpy-728fedc,16,0,0.0,0.0833333125,0.1863390074419869,0.0,0.666667,0.0833333125,0.0833333125,0.1863390074419869,0.30596923152179584,hard,0,0
